doc_no,company_code,fisc_year,line_no,post_date,doc_date,fisc_month,acc_code,acc_name,acc_type,amount,dc_indicator,counterparty,department,description,doc_type,reversal_yn,reversal_ref,_post_year,_post_month,_post_day,_post_weekday,_post_quarter,_is_weekend,_fisc_month_int,_debit,_credit,_amount,_is_pl,_is_reversal_flag,_flag_weekend,_flag_reversal,_flag_out_of_period,_flag_duplicate
90000426,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000427,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000428,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000429,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000430,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000431,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000432,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),5472.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,5472.5,0,5472.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000433,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000434,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000436,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000438,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000440,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000442,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000444,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000446,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000448,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000450,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000452,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000454,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000456,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000458,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000460,C001,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1795.2,차변(Debit),Bulls Eye,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,1795.2,0,1795.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000462,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),28353.6,차변(Debit),Bulls Eye,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,28353.6,0,28353.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000467,C001,2022,1,2022-03-17,2022-03-17,03월,121000,Unfinished products,손익계산서(PL),153.12,차변(Debit),Bulls Eye,,,청구서검증,해당없음,,2022,3,17,Thursday,1,FALSE,3,153.12,0,153.12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000469,C001,2022,1,2022-03-17,2022-03-17,03월,121000,Unfinished products,손익계산서(PL),110.88,차변(Debit),Bulls Eye,,,청구서검증,해당없음,,2022,3,17,Thursday,1,FALSE,3,110.88,0,110.88,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000474,C001,2022,1,2022-03-17,2022-03-17,03월,121000,Unfinished products,손익계산서(PL),153.12,차변(Debit),Bulls Eye,,,청구서검증,해당없음,,2022,3,17,Thursday,1,FALSE,3,153.12,0,153.12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000476,C001,2022,1,2022-03-17,2022-03-17,03월,121000,Unfinished products,손익계산서(PL),110.88,차변(Debit),Bulls Eye,,,청구서검증,해당없음,,2022,3,17,Thursday,1,FALSE,3,110.88,0,110.88,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000047,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),84.15,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,84.15,0,84.15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000048,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),188.1,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,188.1,0,188.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000049,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),365.31,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,365.31,0,365.31,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000050,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),510.84,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,510.84,0,510.84,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000051,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),598.95,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,598.95,0,598.95,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000052,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),84.15,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,84.15,0,84.15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000053,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),188.1,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,188.1,0,188.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000054,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),365.31,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,365.31,0,365.31,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000055,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),510.84,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,510.84,0,510.84,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000056,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),598.95,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,598.95,0,598.95,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000057,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),119.79,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,119.79,0,119.79,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000058,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),239.58,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,239.58,0,239.58,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000059,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),252.45,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,252.45,0,252.45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000060,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),376.2,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,376.2,0,376.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000061,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),608.85,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,608.85,0,608.85,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000062,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),127.71,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,127.71,0,127.71,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000063,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),239.58,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,239.58,0,239.58,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000064,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),252.45,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,252.45,0,252.45,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000065,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),376.2,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,376.2,0,376.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000066,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),608.85,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,608.85,0,608.85,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000067,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),127.71,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,127.71,0,127.71,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000068,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),255.42,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,255.42,0,255.42,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000069,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),507.87,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,507.87,0,507.87,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000070,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),510.84,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,510.84,0,510.84,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000071,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),683.1,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,683.1,0,683.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000072,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),137.61,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,137.61,0,137.61,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000073,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),237.6,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,237.6,0,237.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000074,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),344.52,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,344.52,0,344.52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000075,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),677.16,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,677.16,0,677.16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000076,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),127.71,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,127.71,0,127.71,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000077,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),273.24,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,273.24,0,273.24,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000078,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),412.83,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,412.83,0,412.83,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000079,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),475.2,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,475.2,0,475.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000080,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),574.2,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,574.2,0,574.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000081,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),121.77,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,121.77,0,121.77,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000082,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),243.54,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,243.54,0,243.54,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000083,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),359.37,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,359.37,0,359.37,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000084,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),336.6,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,336.6,0,336.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000085,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),638.55,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,638.55,0,638.55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000086,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),470.25,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,470.25,0,470.25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000087,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),127.71,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,127.71,0,127.71,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000088,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),255.42,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,255.42,0,255.42,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000089,C002,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),383.13,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,383.13,0,383.13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000090,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),487.08,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,487.08,0,487.08,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000091,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),3771.9,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,3771.9,0,3771.9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000092,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),886.05,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,886.05,0,886.05,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000093,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1752.3,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,1752.3,0,1752.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000094,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1597.86,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,1597.86,0,1597.86,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000095,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),2665.08,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,2665.08,0,2665.08,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000096,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),420.75,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,420.75,0,420.75,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000097,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),84.15,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,84.15,0,84.15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000098,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),168.3,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,168.3,0,168.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000099,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),282.15,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,282.15,0,282.15,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000100,C002,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),376.2,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,16,Wednesday,1,FALSE,3,376.2,0,376.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000101,C002,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),21903.75,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,21903.75,0,21903.75,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000103,C002,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),3385.8,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,3,10,Thursday,1,FALSE,3,3385.8,0,3385.8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000042,C003,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),3750,차변(Debit),Customer-Fredericton,,,청구서검증,해당없음,,2022,3,15,Tuesday,1,FALSE,3,3750,0,3750,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000039,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,차변(Debit),customer-GE-Hamburg,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,183.93,0,183.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000040,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,차변(Debit),customer-GE-Hamburg,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,183.93,0,183.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000041,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,차변(Debit),customer-GE-Hamburg,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,183.93,0,183.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000042,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,차변(Debit),customer-GE-Hamburg,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,183.93,0,183.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000043,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,차변(Debit),customer-GE-Hamburg,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,183.93,0,183.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000044,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,차변(Debit),customer-GE-Hamburg,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,183.93,0,183.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000045,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,차변(Debit),customer-GE-Hamburg,,,청구서검증,해당없음,,2022,3,14,Monday,1,FALSE,3,183.93,0,183.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
